-28.2733 -18.5504
-30.8482 -13.0487
8.34999 -67.3629
-67.1088 10.1473
67.3871 18.2262
27.3156 6.31729
-0.588852 21.9841
7.97011 -7.04631
18.5308 -21.2968
8.85534 -4.9246
-33.6442 -41.5528
-4.86203 2.38349
-24.3542 -31.7977
-15.0196 -16.7572
12.7812 2.1288
19.6999 7.3107
22.3632 30.973
-22.265 38.7699
-19.3234 36.3622
7.52833 29.455
-28.8822 7.29899
-53.3677 4.36577
-38.9332 10.3146
-1.02969 8.69693
-42.5975 36.7343
-29.4085 51.2204
-15.206 9.66009
-2.63616 26.7941
-7.18511 25.3196
-9.10587 50.5189
-22.2828 21.1821
-23.8225 15.7104
-8.87474 50.829
-24.7937 -53.0646
-17.7321 -9.83408
-23.1425 -1.13532
-48.6744 3.11787
-16.34 9.26618
-58.2255 30.0928
17.6697 11.3986
31.0211 32.5472
75.4919 19.353
20.0824 -2.55879
9.3542 10.0645
27.9734 36.9706
12.1009 28.7757
23.0633 29.4485
5.55398 11.4618
-7.73868 5.62638
9.5369 16.0499
26.8604 20.8854
17.432 17.7336
7.55041 19.8133
44.8978 28.8358
-4.72496 45.8356
22.0848 33.1163
14.5688 19.7695
46.2836 12.7799
14.2765 46.3199
55.8302 42.8616
23.4871 24.7849
0.92687 9.62575
-25.9657 4.22632
-30.766 -75.6314
8.29191 -78.311
23.2047 26.2659
26.4324 8.44779
12.849 31.8837
19.5957 30.1748
-28.4404 40.0504
-14.5134 20.8379
-6.9872 40.7599
42.3349 -23.7067
22.0462 34.6033
37.2415 1.81001
-9.76817 -25.2846
19.1453 12.4768
24.1893 1.75623
1.0028 14.468
-12.5949 30.9562
26.9728 24.9351
-54.4306 -11.9245
-22.7569 -1.99404
-23.5505 -9.8853
-22.7499 -7.38203
3.67309 17.1535
-3.23281 22.8939
-17.2826 7.39678
-35.7803 11.9264
-28.2387 24.5697
-19.3502 12.1919
-24.7096 20.8541
-22.6893 9.33232
-7.8501 18.8811
-26.7286 28.231
-42.4502 36.1706
5.75117 -4.21169
25.2623 -27.9176
-0.069193 40.9251
-12.5767 43.4285
2.94113 48.3647
-35.9559 23.2491
25.1625 11.0251
16.8344 3.62454
-31.5318 26.7019
-24.2205 26.8769
-7.07395 21.929
-1.35777 17.1171
-5.25019 17.9608
-31.5965 29.0873
1.41909 17.0732
-5.17344 32.4092
-0.803214 54.8742
37.6007 8.24406
-81.0153 -44.7839
-0.638619 26.7199
-15.883 38.9997
-5.33421 25.409
1.15948 22.0635
34.0646 21.8393
-6.96828 49.1036
1.33055 43.7862
22.6327 14.7153
23.4308 -2.32133
-6.40197 21.0961
-1.61403 9.16908
-8.03439 7.83903
0.247982 33.8122
-4.34098 -11.3416
-12.185 22.26
-29.7449 41.4271
-27.304 33.1739
-27.1802 31.9163
8.78657 31.4832
39.7332 2.22531
28.5808 12.6907
14.9873 -17.8351
20.4324 17.6108
-16.2489 15.4171
-24.1664 26.6658
-20.7225 48.976
20.93 1.82129
-22.0378 57.9994
26.5374 12.6821
-6.34436 -76.1379
-20.1274 43.7286
-18.0688 31.7448
-35.601 3.91722
-11.5678 66.3775
-28.575 21.6986
19.9253 40.8607
22.6142 23.3071
16.9247 20.7517
-24.2489 41.4316
-13.1698 39.3005
-15.194 68.4699
-9.74784 63.3126
10.3045 62.156
-22.7697 5.81893
35.7011 -36.3896
41.4446 -5.24969
-1.21034 20.4916
0.861735 0.55115
16.409 43.8241
13.9157 17.6369
3.00624 -6.55025
9.45645 13.5293
-25.0817 8.21716
45.9394 -9.26495
66.374 35.598
-12.3089 45.0527
-24.6657 -4.83811
40.5247 17.8159
45.2597 46.7669
-3.66877 6.09657
26.4978 10.1392
51.7207 24.8596
58.1714 2.55322
52.2398 22.9843
-13.6515 27.4703
-10.9657 1.58853
11.414 28.5822
6.57226 37.9167
-95.95 -30.109
-6.39364 26.7512
-16.5383 28.5871
1.5156 2.40998
16.8248 16.027
5.55147 20.9028
7.31497 -22.4887
-21.5847 -9.16919
-31.3792 -20.7665
-28.6975 12.3733
-6.47032 -31.5863
-1.33956 -42.6961
9.58851 2.41647
17.5704 17.6648
4.78395 9.86662
19.674 42.7857
-4.02096 21.3549
-21.7888 61.9793
-44.2661 -19.0165
-51.1616 51.8285
-13.0435 7.51829
-62.3876 67.1436
-51.195 15.8658
3.64608 -18.4908
-2.07637 11.0724
-22.0984 54.0568
-6.7024 43.5237
-15.3152 39.1793
-37.5851 33.5241
-42.7885 17.0338
-23.3723 35.6177
-39.7392 41.5115
-0.490617 -10.2881
-38.898 18.0613
-17.1807 -4.05654
4.26614 -34.7171
-17.2472 58.3766
-18.3445 54.5263
19.8119 5.7654
26.5709 56.2968
6.77283 62.3151
-10.2151 46.8086
-30.0869 27.0369
-1.58049 58.9906
-30.7678 72.828
-1.56256 31.5512
-10.8071 37.2483
-11.8848 23.1838
-1.38313 39.1794
-29.0818 39.3468
-15.5587 30.8422
5.26776 30.9059
1.06429 40.4381
19.8568 47.0615
-4.51798 53.3808
-43.3434 -29.8098
-12.861 -8.67529
29.3458 -42.6085
28.9311 -36.8905
11.4259 -6.60374
-0.141636 33.8074
19.2477 -19.8436
12.0981 8.46875
0.0448746 -41.9194
8.57192 -11.3532
-15.9987 -0.719388
43.8258 -3.94937
15.9106 1.51771
9.80228 -64.6209
45.0849 12.5372
44.0983 15.5378
29.0208 -25.2233
-36.1318 44.2663
-12.4348 78.9873
18.8964 12.5404
26.8978 47.3546
-8.51193 76.4401
-61.1863 53.7482
7.69995 38.8231
-9.40872 20.7263
3.29002 -18.66
3.20839 4.61948
37.3008 -28.0864
-37.0525 21.3249
21.0148 36.0943
1.96315 43.5132
-9.97491 -2.49097
1.46396 -12.15
16.3794 9.16647
-30.2519 73.0386
-7.16061 18.1543
-1.73749 25.5598
-31.442 0.666285
-41.569 2.05661
-45.5539 40.7674
-30.3315 -0.714893
2.78618 6.39455
5.85951 12.6377
3.53281 36.2588
-28.5072 43.1457
12.9106 20.3045
4.55203 46.1504
-7.77785 2.86239
-20.5066 29.3017
-21.7788 32.4398
-19.0772 41.57
-8.58278 40.5164
-35.545 35.2473
1.52301 11.3144
6.47099 -38.1415
17.7479 52.3925
50.3458 -33.8698
38.8445 -0.102136
43.2949 3.40099
5.17328 55.3824
9.37396 13.7122
40.5011 26.0609
36.5656 17.3968
12.9116 7.05289
-1.80014 3.27618
29.2795 38.5028
5.40243 37.3681
-7.17461 46.2096
-11.0643 57.7346
72.2715 -13.1595
54.2621 -38.4356
74.0415 -31.6456
34.879 66.626
-11.575 72.9435
-14.7746 73.477
-30.783 53.1742
46.5931 67.5715
15.1576 39.4549
19.7439 -1.59417
24.6619 18.6804
3.62409 30.7617
26.2548 8.54817
-13.7087 -34.9124
-8.84581 -9.06906
36.2272 0.41654
-10.856 -22.4082
24.6115 -6.35498
27.5932 9.58106
-35.9112 -28.0291
5.36948 -3.1176
6.7871 -25.4871
-40.1991 -12.0571
-18.2399 -26.484
-4.70306 -16.617
-3.88496 -14.9887
-5.17547 12.9102
-4.70173 87.9954
-8.06694 52.434
-78.4525 -17.5323
-37.6657 7.51772
-47.3864 16.4971
-23.3 35.9638
-46.9405 13.2817
-49.8151 25.9174
-93.0192 46.8291
-44.3862 58.7925
-54.9605 58.0128
19.6273 -0.688746
9.12878 -39.2918
21.5287 -18.819
-20.3752 -1.22277
-26.0254 12.4928
-7.97832 -2.38898
-9.47128 15.6963
-24.5224 37.5829
-57.156 33.5098
-29.3708 21.8412
-38.8157 48.6701
-24.6465 50.8502
-43.0672 66.2009
-1.04115 -18.4636
16.409 -24.8958
14.3662 -17.7975
-12.7142 -40.4864
-40.0076 6.39486
8.47954 29.5535
-2.97045 4.21019
49.2696 32.3063
49.0359 -30.1527
30.3342 -0.294659
34.3508 -5.74358
27.7386 11.8849
9.73033 -12.0006
6.9312 2.30675
27.0237 15.3465
46.9056 6.75386
16.2196 45.9663
13.5714 36.4535
-0.714272 35.0759
8.75844 20.9804
16.2993 28.7135
-5.7015 30.1185
26.7767 10.6656
3.66321 44.1969
-7.88982 19.6293
-3.0316 8.12072
12.1789 6.72413
47.708 21.5098
33.0756 -6.67241
-1.41466 -12.5581
-8.09085 31.1579
18.4877 14.4708
43.5926 26.7886
26.3032 71.4424
89.5659 22.3198
24.76 32.3509
26.0437 3.88317
-2.78901 7.52849
0.968369 6.7594
-20.7797 11.5887
17.493 -10.8435
44.1341 -7.3142
-12.6901 35.8702
-9.14143 16.6256
18.9021 -8.70809
-21.8917 -11.0414
-8.47835 -13.8325
-4.03808 -24.6367
8.28281 -21.7265
-14.0843 9.0754
-25.0147 65.7162
2.79597 20.7224
-53.2403 5.07163
-93.6543 -32.716
-95.0655 12.8737
-44.2861 -32.0629
-58.3996 47.2703
-62.3591 42.1835
-68.216 63.6123
-21.1883 19.8295
-32.9208 59.9692
-34.4378 32.9219
-74.8634 44.2704
-42.208 61.3181
-62.1688 78.7411
-73.3576 58.2845
2.23522 77.8093
-74.6625 26.4895
-39.6308 19.237
-81.407 76.8133
37.6309 -29.9444
-12.1561 19.3973
-1.4511 -5.72758
8.7657 -18.4509
9.29965 -30.9418
20.6707 -11.4995
22.4373 46.4004
-9.7227 26.0576
20.2545 12.0889
16.1882 37.3533
20.2459 12.732
2.63839 51.7537
76.6309 -4.8697
-21.0144 13.0759
26.7195 -19.2627
20.3318 -0.891325
-11.8827 52.3102
-5.55182 33.9178
-8.53886 -0.733343
-3.45362 -5.77432
-5.96162 -8.927
-12.5764 -15.6398
18.2166 3.46371
27.17 4.28792
-5.9912 -10.8971
-4.48972 51.7657
26.4886 41.3299
17.4164 22.8381
-7.61047 2.36029
-6.70428 11.0117
23.0105 31.1687
33.9532 6.43557
-6.84749 14.2826
-30.3067 1.78169
41.7543 27.1936
29.284 27.3361
36.4792 0.0414934
43.7579 -7.95236
3.86766 -15.399
26.0074 14.985
-14.6032 -28.4172
-5.32874 21.5938
14.8707 59.8541
-0.556196 36.412
24.3837 53.5724
-26.8121 24.8817
-38.3208 5.21618
-78.4083 -10.1931
-28.3884 25.2258
-59.2055 12.2266
-53.84 15.6321
-37.004 15.4847
-71.1751 36.9775
-21.8206 -2.51929
-23.0682 15.3218
-9.25419 85.2411
-5.20644 35.519
-42.2614 69.1437
-14.9911 62.8187
-0.486939 26.9263
-71.256 73.763
4.34386 78.9093
-59.8797 68.331
-46.7921 73.0247
-57.4093 84.7894
-87.1456 29.1827
-53.0882 97.565
-8.37243 60.7155
-66.9415 41.6256
-93.3257 44.1648
5.32245 -59.7693
17.0408 -20.7879
12.5511 -18.2802
-63.0324 25.2465
-24.7846 23.7731
4.42902 23.2102
-29.604 17.6372
49.2503 -37.8025
16.5685 -46.7842
50.4007 -46.3741
53.2914 19.6517
80.2506 -5.60451
88.6475 -23.6724
30.8944 -7.60885
49.077 -46.7179
46.1882 -13.2157
62.8558 3.79711
31.6819 -30.1759
44.3501 -56.9022
38.019 -23.1917
25.9344 6.3177
52.0629 44.0322
11.6274 23.5976
-3.43214 30.6943
22.9147 19.9131
14.6147 23.2183
83.2444 -7.8056
65.6328 12.7514
88.7753 -13.3908
18.2559 6.27194
-4.05773 6.23558
37.4481 8.52695
41.4835 30.6763
11.8775 80.8942
-2.78203 -36.5159
-28.8457 58.5668
5.47465 46.6186
-26.047 72.5661
-32.8901 7.11504
-39.3476 39.2469
-24.6275 10.2083
-7.73616 2.57683
-23.4581 18.7298
-45.2686 3.85584
-11.8287 28.0827
-14.5212 60.766
-11.6635 50.1516
-10.6451 53.2921
-92.0238 13.9622
-55.182 39.7292
-60.1124 25.2181
-45.6033 42.6643
34.8927 11.8831
-10.1261 30.5575
5.41262 24.1776
-4.9725 23.7748
-21.5873 -4.73729
-53.4479 86.252
-0.73727 29.9045
-13.6343 17.1448
-43.2229 73.5934
-64.8318 46.3196
-25.244 35.3492
-9.68807 68.7446
-18.8561 33.698
3.6779 50.4576
-3.72102 66.6336
43.0728 39.3626
-44.118 19.81
-66.6229 77.3227
-77.959 96.0024
-14.966 -6.59414
-15.0206 -2.14101
-43.6593 6.9491
-38.777 -51.1953
-6.92308 -84.3978
-43.5974 -64.5464
-46.9654 -37.5022
-26.2961 -45.8307
-59.764 -38.0863
-15.3918 62.2907
-9.24197 71.9224
16.9717 -14.3496
63.7926 3.71697
15.6836 -9.10217
16.0548 -1.74884
2.65286 -49.8228
-10.9468 -65.3974
67.9913 -45.6712
32.7634 -22.0224
41.4648 -4.53452
17.1487 28.8892
87.9085 35.7191
0.958135 18.7901
50.5745 6.87204
72.292 10.1708
63.6237 -42.7223
67.5126 -24.4479
70.7254 -13.6155
35.9563 -7.54777
51.97 7.03602
79.8378 14.9078
65.512 -19.3792
56.6721 31.7009
19.8916 15.3324
88.9595 -18.8456
35.8493 -29.3334
58.2951 -2.91645
130.028 16.9868
15.4483 6.56479
-6.26079 37.2033
47.658 8.49936
92.0892 36.0723
19.7342 33.947
70.2662 -16.0549
-25.7287 2.94381
-22.8891 61.0103
-58.0225 27.8856
-16.3195 66.7034
0.667257 19.0191
-17.975 27.2914
-13.2671 4.43252
48.5521 38.3328
26.5061 42.0241
31.8236 26.3822
58.8785 -18.0489
-38.5334 70.8594
46.7844 22.5685
17.464 22.5662
-35.5106 -18.9129
-25.2873 -33.3472
-36.0139 -0.475897
-32.5904 -11.4958
-13.9584 -49.166
-33.7782 -5.42166
-16.6214 -18.8291
-14.7599 10.3505
-9.42552 -3.91378
-62.7391 4.48193
-13.1039 13.9119
-9.55648 17.1762
-35.4461 3.22585
25.9984 -2.13526
28.4011 -7.00461
15.207 -22.3492
27.4282 7.8535
-6.21139 39.6522
10.7444 17.7372
-11.4395 -1.68137
-13.2028 25.0418
28.4306 -10.0041
-7.00082 -41.2883
-2.37545 -25.5123
31.1322 1.36403
16.962 61.688
47.8561 53.8789
31.2903 34.4843
41.8425 6.1171
21.0499 49.5489
59.6582 -0.538971
46.0532 -11.7203
32.3777 -17.3346
63.0005 -5.37871
43.8263 -21.247
31.9878 56.9376
41.4108 35.6816
52.2149 42.7164
-5.28132 16.9724
5.90868 47.1321
18.5127 15.4761
42.6453 -3.86192
58.753 -26.5472
75.9988 39.6705
42.1468 2.20275
17.5039 15.9686
-18.7474 0.298922
-3.9158 -21.5005
-2.68999 23.7834
21.0907 12.1377
33.8671 6.35575
10.3117 33.6873
30.2605 13.4139
11.2312 50.6335
30.942 57.0173
15.1921 11.2859
3.76392 22.2658
58.3235 5.44957
29.7187 27.2293
8.088 62.4328
16.5053 45.3399
-33.449 68.2403
3.83397 7.34288
6.70501 24.6664
62.5158 10.2655
51.6349 4.28151
45.0596 56.8719
-19.3805 -33.4879
-8.16504 -29.1263
60.9851 37.47
83.6605 38.0145
57.2562 44.3709
-3.32709 19.1769
-9.2559 16.2961
-32.8242 47.662
-7.58802 37.9151
12.0883 44.2755
8.62379 20.196
13.0515 47.4903
6.38056 47.3388
-2.89181 20.6847
9.42188 14.6847
-28.1898 -13.6243
-24.4023 -12.3518
-26.1957 19.4997
-8.62348 32.6931
-30.2846 10.5143
-18.7163 43.6346
-62.1063 31.0512
-2.82511 19.8723
56.3903 33.921
15.4265 1.92247
5.0126 -9.02001
15.5391 9.65736
6.95093 19.2789
-51.0193 -4.21417
-13.0317 -20.7421
-32.9206 -20.9684
51.5737 32.9353
-61.6673 -16.5026
-17.7068 5.86626
-4.40964 4.50034
13.4442 52.2108
-18.3711 40.8568
14.5801 39.5847
22.5104 46.3398
35.5811 11.4241
-7.91736 14.774
-23.2568 -17.0384
20.531 -7.44431
-44.6236 -24.6434
68.4627 32.6161
17.8282 -45.9697
57.3352 -20.1467
25.9054 -19.1303
-30.9754 49.8139
18.3408 34.7738
36.7715 46.222
10.581 11.1
14.0443 53.3254
14.1997 29.5509
19.8545 31.4967
30.9399 26.868
-57.6845 48.7136
-28.0302 44.9861
-18.3718 -19.236
47.7518 37.6552
28.9764 23.587
82.5048 50.7587
-12.0618 50.5771
1.97515 49.2769
-5.27567 57.2537
-3.70669 48.8565
9.58547 74.4692
4.34427 49.8392
14.2927 26.2429
29.8511 10.1144
9.07116 34.2978
-20.2252 11.3596
13.8415 33.5761
9.8675 28.0546
-31.8929 38.0306
-48.1452 43.9836
-2.45621 46.1734
15.1778 -2.39209
5.44954 8.4721
2.52969 6.00801
-25.4645 15.5641
-47.0409 -41.011
-21.0384 -84.0857
-24.7098 -41.8362
-71.8974 -76.3599
-17.7933 49.4373
-11.8608 69.5771
-31.2723 -17.3544
-43.3718 -10.9262
-5.17813 55.02
29.4018 66.2785
8.11502 72.7732
-17.2608 36.7001
-15.0338 -0.824576
-25.1996 -10.1944
-39.2021 -2.11925
-26.3402 -27.6843
-22.7981 -52.4899
-12.4872 -82.7165
-19.728 -83.4647
-4.7342 -89.6119
61.0233 -54.6393
68.4439 -52.3991
66.0928 -31.5241
59.3488 27.3562
55.9629 -35.3349
16.426 42.69
18.3689 46.1008
28.453 52.1119
31.6662 49.2806
-22.9747 40.4202
16.8686 60.7404
13.3892 58.9072
47.2068 50.2406
12.9229 64.5553
-4.42173 64.8059
-5.26092 42.6256
91.014 17.9031
68.7202 79.7009
18.8561 51.5173
-8.97809 43.3183
-24.0506 51.4473
-9.84698 8.6557
2.16263 17.4714
-17.8189 32.778
10.2795 21.958
33.039 24.1349
10.305 22.8853
-20.54 -15.4158
-2.90084 10.5052
-29.7866 47.2409
-7.90038 -32.8137
4.83587 0.718308
-8.48715 -10.6314
11.4223 -3.8274
3.88032 -21.0211
-20.0073 16.2862
-1.44573 59.9594
-5.00544 54.6886
0.595483 60.6358
-11.8198 34.3209
-37.4717 1.12172
-15.1723 10.6641
-56.7607 8.09242
-14.5541 19.6163
-44.7531 43.4232
-17.299 29.8942
25.7353 63.501
44.3641 23.7671
43.5903 51.1807
-0.845413 63.7984
4.27931 47.277
31.4255 -30.3066
10.2793 27.2086
-10.0527 -32.9357
4.24122 35.911
9.98682 35.8832
27.1141 43.933
34.3303 62.2645
12.6744 108.745
41.1213 16.2265
65.4566 31.3927
78.4718 51.6654
6.3431 25.2539
-7.23607 18.0949
41.4055 62.4873
8.39209 31.1227
13.0775 50.835
-42.8104 67.7058
-30.0291 54.8553
4.68276 23.8675
-15.8459 -2.16683
0.747354 -5.79115
19.8669 8.78565
-34.739 1.38995
-1.70136 11.2785
11.8502 10.9929
11.6892 14.1808
-8.17327 30.4825
30.6538 63.9422
-3.00825 15.1437
26.9218 30.9322
-28.2713 -9.7494
-34.1559 41.0895
-45.087 22.6604
-6.09449 -16.5398
15.8762 -6.716
15.6393 6.96216
-21.8182 -5.98768
-5.8226 35.87
-7.21846 26.7356
-9.45328 25.5384
-12.2123 77.4465
-13.5537 69.4861
-58.2504 61.2681
-40.8961 -14.7075
-43.7424 39.0406
14.432 69.7745
47.1168 14.2711
-3.58785 -26.6133
2.47249 -2.40097
5.62088 -1.05996
-2.55288 0.140334
12.3679 -56.4664
57.7222 -31.2536
19.2911 -37.2875
88.83 -30.773
84.6565 -11.8839
91.8136 35.2948
-20.382 34.724
-17.6753 30.5212
-1.86202 56.9824
13.9585 34.2247
-6.14087 18.6764
-16.1584 38.8566
5.27675 32.4145
-3.94073 54.8454
-17.2504 40.0254
24.2405 90.1557
-52.3918 49.7605
38.7523 53.7911
11.7515 53.8905
4.04345 55.8098
16.7544 15.4021
13.6162 50.6306
32.0191 60.7983
1.76525 42.0266
38.0381 70.6354
-11.0838 5.09525
-8.6512 0.520449
53.0053 51.4987
-51.3797 27.6612
-48.2587 43.0617
-21.4277 33.2073
-23.7358 23.8576
1.96858 39.6776
14.4807 40.5199
10.912 20.6257
16.4927 42.3241
-1.098 26.6332
18.1783 54.2595
6.79506 7.00496
29.0648 51.7517
25.3598 31.8243
-18.2944 5.21035
5.14657 8.67583
25.2029 40.3285
40.8199 61.371
-35.577 23.8212
-24.1307 32.1645
11.7139 -4.80015
2.66157 31.1462
6.97149 41.6316
-2.49715 17.0828
2.95951 33.9286
-7.60992 32.3072
-4.58084 27.1409
13.4574 31.8235
5.18216 14.7819
11.3137 50.6279
2.4959 50.8186
-73.6206 -24.4586
-62.3029 -41.4866
25.4521 -53.9
-30.8475 41.1181
-59.7393 81.3618
-61.5356 53.6878
-60.777 89.1509
-43.6595 72.8726
-67.1725 16.027
-75.6762 29.0722
-34.8178 -67.5188
-10.9775 -32.7034
-61.9337 29.9327
-26.5409 63.9709
-5.8943 6.02177
-96.3747 36.6772
-13.5623 12.7396
-2.60507 20.5458
2.85671 34.7417
-2.02315 -41.3346
56.0581 -1.37901
-13.5197 17.7616
34.7652 -5.67268
3.00834 3.19923
-6.44519 21.1443
4.77776 11.8826
8.05924 -12.7306
0.751922 -1.00728
-6.47356 -40.8655
12.9364 -11.5637
23.0703 -22.6475
-17.6443 -14.366
-9.01471 -29.4697
15.1096 -16.0522
38.6 -1.96848
22.5984 10.5917
47.3253 5.60208
28.9917 -12.2492
34.5997 2.78269
25.754 17.7552
-12.4123 9.05808
-7.52146 -3.59451
-12.8156 6.33119
39.9323 4.05919
1.95647 -16.1811
-9.53344 -3.97821
-14.0688 -13.9565
1.05563 67.0992
-14.2959 41.9897
-2.71302 73.2755
-11.4872 28.9768
34.5118 75.8413
-42.6251 18.9329
10.0511 79.1664
-43.8013 -0.142738
-30.2489 70.2264
-32.6913 50.6145
-2.68833 10.8295
-2.38618 22.0367
43.7121 12.72
11.0486 21.6776
-1.02061 22.1859
18.9657 44.9763
13.641 36.0903
28.1562 28.6973
33.897 40.7908
41.928 46.9367
18.92 28.979
-11.4497 71.4849
-5.4025 9.13447
28.8698 47.5354
9.65973 3.26478
18.6829 22.6846
32.1788 38.8713
-27.0178 9.91689
3.42869 37.1165
4.3456 0.247703
1.81006 8.04491
30.7382 18.8376
4.61433 17.5254
-9.81772 -23.9726
-22.1761 66.24
-50.6534 27.1161
-48.5418 43.265
-13.1046 54.6431
-24.864 29.7509
6.7957 6.97106
-11.0087 -14.6769
-8.23045 -0.838054
-9.76704 -13.0946
0.972698 -7.44739
17.4222 -22.2869
-23.2319 12.0328
-15.8103 1.71989
4.97169 3.39331
-14.2279 11.0433
0.512154 -5.65719
51.5408 26.2919
41.8519 19.3186
7.82302 4.29145
46.4244 -20.4022
35.6705 -4.97861
17.1086 -21.448
-14.176 -33.4729
-3.45616 59.3188
58.1485 59.4705
-12.4031 46.7087
-24.5574 -5.5378
6.9045 26.3275
4.99683 9.67941
4.85916 0.770364
-2.36965 18.9263
18.7125 3.67915
23.5449 -0.459441
25.7501 9.95137
5.53938 10.3186
7.72485 0.979363
18.9686 7.5239
43.6235 -2.74911
23.4158 1.60116
11.6136 -13.2691
52.3628 40.5268
18.9445 -16.4864
16.2941 -10.4972
16.0167 -9.16976
20.6426 -16.9285
39.168 54.8233
3.25245 71.1135
13.2868 75.2326
-7.40372 -26.5021
-2.64089 14.0537
-1.31838 -8.40779
-0.248421 -4.88101
-11.0867 2.08187
-4.05307 -18.7804
40.0498 -22.116
44.2222 38.6905
42.1662 21.0192
38.253 43.0389
39.9957 41.2348
-45.0203 -5.71004
-20.6788 -12.3275
-45.0059 31.9385
33.5889 21.1217
38.9493 29.3236
32.1027 74.3716
47.8076 67.5388
31.6693 55.9026
-26.4026 -4.77677
18.7882 21.4288
38.6605 36.3595
15.1969 -5.54337
36.9044 3.41093
26.8022 26.8123
24.8586 21.8673
15.4171 20.8984
31.8439 -2.04423
4.22223 16.2846
-9.60551 56.3001
1.24424 15.9792
0.486089 10.9797
13.6546 9.55727
-55.4267 31.2724
-49.4303 34.0637
-18.6334 8.19567
4.1957 16.6586
-2.26326 7.04737
-29.4223 19.9204
-1.80377 34.8066
-30.8817 -3.82346
-51.9829 29.897
-21.8999 1.44827
-22.8119 34.7456
-42.1754 81.9711
15.5462 -18.4974
9.45702 6.4527
9.78941 41.593
1.19794 25.1297
-3.52926 75.8805
20.5996 51.2178
9.01872 50.9143
11.2973 45.9686
-12.4828 31.4242
5.20233 44.5053
3.10715 48.2648
-16.1443 54.8698
2.96408 72.1216
-55.7679 28.1186
5.36566 62.5776
13.1137 57.0666
-7.08793 54.1573
-22.9587 20.4384
1.4957 57.7628
23.9447 50.7824
19.8577 35.3037
17.9671 45.2119
11.8536 32.7842
15.1422 55.5732
47.628 34.2013
35.6491 27.4912
-6.79669 85.4889
2.15596 76.7274
-4.82798 50.4959
-34.2444 57.4073
-13.0614 8.38767
-8.80421 18.9436
15.6889 40.9685
-1.50836 0.781023
-13.4548 -19.5387
-38.8336 -5.15841
-7.16993 -20.7138
20.4301 75.9993
-1.04242 -48.9447
-15.694 -61.0623
-17.4585 7.33253
31.3283 78.8817
48.7833 7.56113
31.9741 -2.30739
22.8428 5.33972
58.1378 57.6865
41.7056 69.4428
17.1499 25.698
-27.847 23.1084
-11.2187 -12.6764
15.4127 5.97228
13.8882 21.8343
-2.21103 20.3157
-26.609 25.4973
-18.0152 60.9148
15.1039 -12.5756
29.2156 -15.83
-56.1175 48.4127
-9.07842 61.9983
-22.784 6.93165
28.4232 -33.8252
-35.3403 -10.9742
-24.252 49.664
5.55069 -25.9246
-6.10294 -39.7324
-56.8565 46.0691
-47.7408 75.4077
0.165209 -44.6031
4.76327 -10.2239
